Trait.type,Rate,Taxon,Study,Mean.Rate,Taxon2,NatExp,Species
M,0.006412852,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.008558588,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00889576,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.008927512,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.011438072,V,s93,0.003747514,A,N,Gambusia.affinis
M,-0.008886525,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.007444548,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.003889675,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.003649888,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.001378625,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.005305667,V,s94,0.001305842,A,N,Gambusia.affinis
L,-0.001515083,V,s94,0.001305842,A,N,Gambusia.affinis
L,0.000923841,V,s94,0.001305842,A,N,Gambusia.affinis
L,0.002242819,V,s94,0.001305842,A,N,Gambusia.affinis
L,0.003145999,V,s94,0.001305842,A,N,Gambusia.affinis
L,0.003859284,V,s94,0.001305842,A,N,Gambusia.affinis
L,0.004805179,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.005678242,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.002832835,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.002934136,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.00805115,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.011030958,V,s94,0.001305842,A,N,Gambusia.affinis
M,0.013724288,V,s94,0.001305842,A,N,Gambusia.affinis
M,-0.0903977,V,s95,0.062243943,A,N,Cynotilapia.afra
M,-0.087656198,V,s95,0.062243943,A,N,Cynotilapia.afra
M,-0.083244849,V,s95,0.062243943,A,N,Cynotilapia.afra
M,-0.080720272,V,s95,0.062243943,A,N,Cynotilapia.afra
M,-0.006250742,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.006250742,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.023543409,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.023543409,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.029463558,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.087656198,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.0903977,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.108293706,V,s95,0.062243943,A,N,Cynotilapia.afra
M,0.111219625,V,s95,0.062243943,A,N,Cynotilapia.afra
M,-0.506898272,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
M,-0.476579333,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
L,-0.185367844,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
L,-0.063867064,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
M,-0.453981356,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
M,-0.471785257,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
L,-0.049354593,I,s96,-0.245262635,A,N,Daphnia.galeata.mendotae
M,0.029681066,I,s97,0.00185016,A,N,Littorina.obtusata
M,0.034496794,I,s97,0.00185016,A,N,Littorina.obtusata
M,0.034766014,I,s97,0.00185016,A,N,Littorina.obtusata
M,0.057864667,I,s97,0.00185016,A,N,Littorina.obtusata
M,0.072072266,I,s97,0.00185016,A,N,Littorina.obtusata
M,-0.07271989,I,s97,0.00185016,A,N,Littorina.obtusata
M,-0.054432927,I,s97,0.00185016,A,N,Littorina.obtusata
M,-0.030664571,I,s97,0.00185016,A,N,Littorina.obtusata
M,-0.029162463,I,s97,0.00185016,A,N,Littorina.obtusata
M,-0.023399356,I,s97,0.00185016,A,N,Littorina.obtusata
L,-0.006925763,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.006391406,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.004699639,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.000681825,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.002213378,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.007208891,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.009308458,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.007296114,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.003480652,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.000463053,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.00387208,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.009775726,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.007167291,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.005634399,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.004684596,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.001124631,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.002614509,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.007957315,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.005259774,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.002281984,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.001306464,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,-0.001114972,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.000727712,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
L,0.003911989,V,s98,0.012267031,A,N,Oryctolagus.cuniculus
M,0.00069221,I,s99,0.00069221,A,E,Callosobruchus.maculatus
S,0.01764476,I,s99,0.01764476,A,E,Callosobruchus.maculatus
S,0.01046599,I,s99,0.01046599,A,E,Callosobruchus.maculatus
S,0.007178606,I,s99,0.007178606,A,E,Callosobruchus.maculatus
S,-0.000513854,I,s99,-0.000513854,A,E,Callosobruchus.maculatus
S,0.003038397,I,s99,0.003038397,A,E,Callosobruchus.maculatus
S,0.003627004,I,s99,0.003627004,A,E,Callosobruchus.maculatus
M,-0.000642707,I,s99,-0.000642707,A,E,Callosobruchus.maculatus
S,-0.000800654,I,s99,-0.000800654,A,E,Callosobruchus.maculatus
S,0.001525116,I,s99,0.001525116,A,E,Callosobruchus.maculatus
S,-0.01079786,I,s99,-0.01079786,A,E,Callosobruchus.maculatus
S,-1.103312,I,s99,-1.103312,A,E,Callosobruchus.maculatus
S,0.027333576,I,s100,0.027333576,A,E,Drosophila.pseudoobscura
S,0.011174968,I,s100,0.011174968,A,E,Drosophila.pseudoobscura
S,0.006220664,I,s100,0.006220664,A,E,Drosophila.pseudoobscura
S,-0.005175028,I,s100,-0.005175028,A,E,Drosophila.pseudoobscura
S,0.00937635,I,s100,0.00937635,A,E,Drosophila.pseudoobscura
S,0.004152015,I,s100,0.004152015,A,E,Drosophila.pseudoobscura
S,8.15E-04,I,s100,0.000814957,A,E,Drosophila.pseudoobscura
S,-4.47E-03,I,s100,-0.004469987,A,E,Drosophila.pseudoobscura
S,1.37E-02,I,s100,0.01370464,A,E,Drosophila.pseudoobscura
S,-4.81E-03,I,s100,-0.004807536,A,E,Drosophila.pseudoobscura
S,1.42E-02,I,s100,0.01420118,A,E,Drosophila.pseudoobscura
S,1.04E-02,I,s100,0.01043475,A,E,Drosophila.pseudoobscura
S,-0.01116716,I,s100,-0.01116716,A,E,Drosophila.pseudoobscura
S,0.003144991,I,s100,0.003144991,A,E,Drosophila.pseudoobscura
M,0.017319141,V,s101,0.017319141,A,E,Mus.domesticus
S,0.002690934,V,s101,0.002690934,A,E,Mus.domesticus
S,-0.008108199,V,s101,-0.008108199,A,E,Mus.domesticus
S,0.008273981,V,s101,0.008273981,A,E,Mus.domesticus
S,0.004316105,V,s101,0.004316105,A,E,Mus.domesticus
S,0.002431216,V,s101,0.002431216,A,E,Mus.domesticus
S,-0.006698761,V,s101,-0.006698761,A,E,Mus.domesticus
S,0.012825548,V,s101,0.012825548,A,E,Mus.domesticus
S,0.027208996,V,s101,0.027208996,A,E,Mus.domesticus
S,0.0435896,V,s101,0.0435896,A,E,Mus.domesticus
S,0.04039603,V,s101,0.04039603,A,E,Mus.domesticus
S,0.050637678,V,s101,0.050637678,A,E,Mus.domesticus
S,0.054577366,V,s101,0.054577366,A,E,Mus.domesticus
S,0.05473591,V,s101,0.05473591,A,E,Mus.domesticus
S,0.008437728,V,s101,0.008437728,A,E,Mus.domesticus
S,0.130410785,V,s101,0.130410785,A,E,Mus.domesticus
S,-0.016743468,V,s101,-0.016743468,A,E,Mus.domesticus
S,-0.009819247,I,s102,-0.009819247,A,E,Tribolium.castaneum
S,-0.000895298,I,s103,-0.000895298,A,E,Drosophila.melanogaster
M,-0.003008054,I,s103,-0.003008054,A,E,Drosophila.melanogaster
S,-0.005781407,I,s103,-0.005781407,A,E,Drosophila.melanogaster
M,-0.027624687,I,s103,-0.027624687,A,E,Drosophila.melanogaster
S,0.0194457,I,s103,0.0194457,A,E,Drosophila.melanogaster
M,-0.03654658,I,s103,-0.03654658,A,E,Drosophila.melanogaster
S,-0.007443316,I,s104,-0.007443316,A,E,Onthophagus.taurus
M,-0.01148413,I,s104,-0.01148413,A,E,Onthophagus.taurus
S,-0.197083122,I,s104,-0.197083122,A,E,Onthophagus.taurus
S,-0.025615173,I,s104,-0.025615173,A,E,Onthophagus.taurus
S,-0.016336698,I,s104,-0.016336698,A,E,Onthophagus.taurus
S,-0.020226995,I,s104,-0.020226995,A,E,Onthophagus.taurus
S,0.024657168,I,s104,0.024657168,A,E,Onthophagus.taurus
S,-0.010588248,I,s104,-0.010588248,A,E,Onthophagus.taurus
S,0.012084653,I,s104,0.012084653,A,E,Onthophagus.taurus
S,-0.006282384,I,s104,-0.006282384,A,E,Onthophagus.taurus
S,0.005007321,I,s104,0.005007321,A,E,Onthophagus.taurus
S,-0.003200628,I,s104,-0.003200628,A,E,Onthophagus.taurus
S,-1.928781213,I,s105,-1.928781213,A,E,Drosophila.pseudoobscura
S,-0.373596171,I,s105,-0.373596171,A,E,Drosophila.pseudoobscura
S,-0.044225291,I,s105,-0.044225291,A,E,Drosophila.pseudoobscura
S,0.002506188,I,s105,0.002506188,A,E,Drosophila.pseudoobscura
S,0.05119556,I,s105,0.05119556,A,E,Drosophila.pseudoobscura
S,-0.313910849,I,s105,-0.313910849,A,E,Drosophila.pseudoobscura
S,-0.273817045,I,s105,-0.273817045,A,E,Drosophila.pseudoobscura
S,0.07236646,I,s105,0.07236646,A,E,Drosophila.pseudoobscura
S,-0.50219256,I,s105,-0.50219256,A,E,Drosophila.pseudoobscura
S,-0.32130225,I,s105,-0.32130225,A,E,Drosophila.pseudoobscura
S,0.05926423,I,s105,0.05926423,A,E,Drosophila.pseudoobscura
S,0.12089859,I,s105,0.12089859,A,E,Drosophila.pseudoobscura
S,0.0477996,I,s105,0.0477996,A,E,Drosophila.pseudoobscura
S,0.2514073,I,s105,0.2514073,A,E,Drosophila.pseudoobscura
S,-2.10614919,I,s105,-2.10614919,A,E,Drosophila.pseudoobscura
S,-0.19815171,I,s105,-0.19815171,A,E,Drosophila.pseudoobscura
S,-0.14484303,I,s105,-0.14484303,A,E,Drosophila.pseudoobscura
S,0.22247927,I,s105,0.22247927,A,E,Drosophila.pseudoobscura
S,-0.39928938,I,s105,-0.39928938,A,E,Drosophila.pseudoobscura
S,-0.06990739,I,s105,-0.06990739,A,E,Drosophila.pseudoobscura
S,-0.16791241,I,s105,-0.16791241,A,E,Drosophila.pseudoobscura
S,-0.32108201,I,s105,-0.32108201,A,E,Drosophila.pseudoobscura
S,-0.02551218,I,s105,-0.02551218,A,E,Drosophila.pseudoobscura
S,0.2463236,I,s105,0.2463236,A,E,Drosophila.pseudoobscura
S,0.19812184,I,s105,0.19812184,A,E,Drosophila.pseudoobscura
S,-0.1451201,I,s105,-0.1451201,A,E,Drosophila.pseudoobscura
