Dbase,StudyID,Taxon,Trait.type,Beta,Beta_SE,abs_Beta,Gamma,Gamma_SE,GamPos,GamNeg,Species
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH01,P,S,0.33,0.14,0.33,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.02,0.02,0.02,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.19,0.05,0.19,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.27,0.17,0.27,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.02,0.02,0.02,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.18,0.06,0.18,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.95,0.45,0.95,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.01,0.05,0.01,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.07,0.16,0.07,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.44,0.52,0.44,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.04,0.05,0.04,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.08,0.15,0.08,NA,NA,NA,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.56,0.35,0.56,1.94,0.89,1.94,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.06,0.03,0.06,0.02,0.01,0.02,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.01,0.11,0.01,0.02,0.09,0.02,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.38,0.41,0.38,2.06,0.89,2.06,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,-0.05,0.05,0.05,0.01,0.01,0.01,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,HEH01,P,S,0.01,0.12,0.01,0.03,0.1,0.03,NA,Ipomopsis.aggregata.and.tenuituba
JKetal,GWG02,P,S,0.71,NA,0.71,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.25,NA,0.25,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.02,NA,0.02,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.4,NA,0.4,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.14,NA,0.14,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0,NA,0,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.11,NA,0.11,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.38,NA,0.38,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.11,NA,0.11,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.36,NA,0.36,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.54,NA,0.54,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.3,NA,0.3,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.2,NA,0.2,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.24,NA,0.24,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.32,NA,0.32,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.39,NA,0.39,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0,NA,0,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.23,NA,0.23,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.12,NA,0.12,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.42,NA,0.42,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.35,NA,0.35,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.68,NA,0.68,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.87,NA,0.87,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.41,NA,0.41,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.2,NA,0.2,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.21,NA,0.21,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.15,NA,0.15,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.32,NA,0.32,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.28,NA,0.28,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.16,NA,0.16,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.01,NA,0.01,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.16,NA,0.16,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.47,NA,0.47,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.22,NA,0.22,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.01,NA,0.01,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.01,NA,0.01,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.03,NA,0.03,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.28,NA,0.28,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.3,NA,0.3,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.46,NA,0.46,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.72,NA,0.72,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.59,NA,0.59,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.33,NA,0.33,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.16,NA,0.16,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.14,NA,0.14,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.15,NA,0.15,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.08,NA,0.08,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.27,NA,0.27,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.03,NA,0.03,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.29,NA,0.29,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.21,NA,0.21,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.52,NA,0.52,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.27,NA,0.27,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.14,NA,0.14,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0,NA,0,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.2,NA,0.2,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.69,NA,0.69,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.79,NA,0.79,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.3,NA,0.3,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.3,NA,0.3,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.71,NA,0.71,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.28,NA,0.28,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.02,NA,0.02,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.38,NA,0.38,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.33,NA,0.33,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.22,NA,0.22,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.09,NA,0.09,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.31,NA,0.31,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0,NA,0,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.35,NA,0.35,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.1,NA,0.1,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.33,NA,0.33,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.36,NA,0.36,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.29,NA,0.29,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.24,NA,0.24,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.35,NA,0.35,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.27,NA,0.27,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.36,NA,0.36,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.23,NA,0.23,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.21,NA,0.21,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.16,NA,0.16,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.32,NA,0.32,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.15,NA,0.15,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.24,NA,0.24,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.02,NA,0.02,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.39,NA,0.39,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.2,NA,0.2,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.25,NA,0.25,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.07,NA,0.07,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.02,NA,0.02,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.22,NA,0.22,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.01,NA,0.01,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.06,NA,0.06,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.19,NA,0.19,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.3,NA,0.3,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.34,NA,0.34,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.07,NA,0.07,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.42,NA,0.42,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.2,NA,0.2,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.21,NA,0.21,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.05,NA,0.05,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.25,NA,0.25,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.26,NA,0.26,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.15,NA,0.15,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.27,NA,0.27,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.17,NA,0.17,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.22,NA,0.22,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.01,NA,0.01,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.39,NA,0.39,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.04,NA,0.04,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.21,NA,0.21,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,0.18,NA,0.18,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.07,NA,0.07,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,NA,NA,NA,NA,NA,NA,NA,Impatiens.pallida
JKetal,GWG02,P,S,-0.13,NA,0.13,NA,NA,NA,NA,Impatiens.pallida
JKetal,DABZ,P,L,NA,NA,NA,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.408,NA,0.408,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.471,NA,0.471,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.52,NA,0.52,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.26,NA,0.26,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,-0.039,NA,0.039,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.065,NA,0.065,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.664,NA,0.664,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,1.088,NA,1.088,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,-0.179,NA,0.179,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,NA,NA,NA,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.495,NA,0.495,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,1.353,NA,1.353,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,1.513,NA,1.513,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.059,NA,0.059,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,1.197,NA,1.197,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.443,NA,0.443,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.961,NA,0.961,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,1.389,NA,1.389,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABZ,P,L,0.197,NA,0.197,NA,NA,NA,NA,Mimulus.guttatus
JKetal,DABY,P,L,NA,NA,NA,NA,NA,NA,NA,Tolumnia.variegata
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,DABX,V,L,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,dab11,P,L,-0.01,0.05,0.01,0.04,0.06,0.04,NA,Brassica.nigra
JKetal,dab11,P,L,0.09,0.05,0.09,0.02,0.07,0.02,NA,Brassica.nigra
JKetal,dab11,P,L,0.05,0.05,0.05,NA,NA,NA,NA,Brassica.nigra
JKetal,dab11,P,L,0.75,0.05,0.75,NA,NA,NA,NA,Brassica.nigra
JKetal,dab09,V,S,NA,NA,NA,NA,NA,NA,NA,Bufo.bufo
JKetal,dab09,V,S,NA,NA,NA,NA,NA,NA,NA,Bufo.bufo
JKetal,dab09,V,S,NA,NA,NA,NA,NA,NA,NA,Bufo.bufo
JKetal,dab09,V,S,NA,NA,NA,NA,NA,NA,NA,Bufo.bufo
JKetal,dab04,V,M,0.36,NA,0.36,-0.05,NA,NA,-0.05,Parus.major
JKetal,dab04,V,M,-0.24,NA,0.24,0.41,NA,0.41,NA,Parus.major
JKetal,dab04,V,M,-0.03,NA,0.03,-0.64,NA,NA,-0.64,Parus.major
JKetal,dab04,V,M,0.17,NA,0.17,-0.39,NA,NA,-0.39,Parus.major
JKetal,dab04,V,M,0.09,NA,0.09,-0.42,NA,NA,-0.42,Parus.major
JKetal,dab04,V,M,0.17,NA,0.17,-0.21,NA,NA,-0.21,Parus.major
JKetal,dab04,V,M,0.28,NA,0.28,0.11,NA,0.11,NA,Parus.major
JKetal,dab04,V,M,0.14,NA,0.14,-0.07,NA,NA,-0.07,Parus.major
